256	1012204	2087	Asset	1441652
257	1012204	2087	Asset	1923209
258	1012204	2087	Asset	1641052
259	1012204	2087	Asset	1923593
260	1012204	2087	Asset	1641028
261	1012204	2087	Asset	4372951
262	1012204	2087	Asset	4372952
263	1012204	2087	Asset	1307987
264	1012204	2189	Asset	1307987
265	1012204	2087	Asset	1578654
266	1012204	2087	Asset	1441643
267	1012204	2087	Asset	1374717
268	1012204	2087	Asset	1640972
269	1012204	2087	Asset	1308014
270	1012204	2189	Asset	1308014
271	1012204	2087	Asset	1923213
272	1012204	2087	Asset	1923589
273	1012204	2087	Asset	1923217
274	1012204	2087	Asset	1441639
275	1012204	2087	Asset	1307990
276	1012204	2189	Asset	1307990
277	1012204	2087	Asset	1578650
278	1012204	2087	Asset	1578658
279	1012204	2087	Asset	1441637
280	1012204	2087	Asset	1923444
281	1012204	2087	Asset	1441647
282	1012204	2087	Asset	1556393
283	1012204	2087	Asset	1578652
284	1012204	2087	Asset	1642092
285	1012204	2087	Asset	1640991
286	1012204	2087	Asset	1640930
287	1012204	2087	Asset	3051314
288	1012204	2087	Asset	3051893
289	1012204	2087	Asset	3051895
290	1012204	2087	Asset	3051911
291	1012204	2087	Asset	3051912
292	1012204	2087	Asset	3051913
293	1012204	2087	Asset	3051914
294	1012204	2087	Asset	3051931
295	1012204	2087	Asset	3051932
296	1012204	2087	Asset	3051951
297	1012204	2087	Asset	3051952
298	1012204	2087	Asset	3051894
299	1012204	2087	Asset	1923205
300	1012204	2087	Asset	1923247
301	1012204	2087	Asset	1642126
302	1012204	2189	Asset	1642126
303	1012204	2087	Asset	1374715
304	1012204	2087	Asset	1642096
305	1012204	2087	Asset	1642131
306	1012204	2189	Asset	1642131
307	1012204	2087	Asset	1641069
308	1012204	2087	Asset	1441654
309	1012204	2087	Asset	1641009
310	1012204	2189	Asset	1641009
311	1012204	2087	Asset	1441645
312	1012204	2087	Asset	1923461
313	1012204	2087	Asset	1445024
314	1012204	2087	Asset	1389769
315	1012204	2087	Asset	1213587
316	1012204	2087	Asset	1441650
317	1012204	2087	Asset	1441656
318	1012204	2087	Asset	1441911
319	1012204	2087	Asset	1441649
320	1012204	2087	Asset	1441658
321	1012204	2087	Asset	1923471
322	1012204	2087	Asset	1535441
323	1012204	2087	Asset	1511557
324	1012204	2087	Asset	1441641
325	1012205	2170	Asset	1582654
326	1012205	2179	Asset	1582654
327	1012205	2170	Asset	1403321
328	1012205	2179	Asset	1403321
329	1012205	2170	Asset	1679562
330	1012205	2179	Asset	1679562
331	1012205	2179	Asset	1695615
332	1012205	2179	Asset	1642124
333	1012205	2179	Asset	1923593
334	1012205	2179	Asset	1229267
335	1012205	2170	Asset	1454504
336	1012205	2179	Asset	1454504
337	1012205	2179	Asset	1400739
338	1012205	2179	Asset	1402064
339	1012205	2179	Asset	1385381
340	1012205	2179	Asset	1582796
341	1012205	2179	Asset	1641028
342	1012205	2179	Asset	1397803
343	1012205	2179	Asset	1582816
344	1012205	2179	Asset	1441656
345	1012205	2170	Asset	1457982
346	1012205	2179	Asset	1457982
347	1012205	2170	Asset	1428932
348	1012205	2179	Asset	1428932
349	1012205	2179	Asset	1441911
350	1012205	2170	Asset	1576451
351	1012205	2179	Asset	1576451
352	1012205	2179	Asset	1139711
353	1012205	2179	Asset	1229290
354	1012205	2179	Asset	1046460
355	1012205	2179	Asset	1046460
356	1012205	2179	Asset	1923251
357	1012205	2179	Asset	1695618
358	1012205	2170	Asset	1597010
359	1012205	2179	Asset	1597010
360	1012205	2179	Asset	1556739
361	1012205	2179	Asset	1441658
362	1012205	2170	Asset	1389718
363	1012205	2179	Asset	1389718
364	1012205	2179	Asset	1923471
365	1012205	2179	Asset	1642135
366	1012205	2149	Asset	1642106
367	1012205	2179	Asset	1642106
368	1012205	2179	Asset	1535441
369	1012205	2179	Asset	1511557
370	1012205	2179	Asset	1385357
371	1012205	2179	Asset	1353692
372	1012205	2179	Asset	1641022
373	1012205	2179	Asset	1641030
374	1012205	2170	Asset	1389723
375	1012205	2179	Asset	1389723
376	1012205	2170	Asset	1596299
377	1012205	2179	Asset	1596299
378	1012205	2179	Asset	1582798
379	1012205	2179	Asset	1692831
380	1012205	2179	Asset	1642133
381	1012205	2179	Asset	1642133
382	1012205	2179	Asset	1642115
383	1012205	2179	Asset	1642117
384	1012205	2179	Asset	1642117
385	1012205	2179	Asset	1642129
386	1012205	2179	Asset	1441652
387	1012205	2179	Asset	1582774
388	1012205	2179	Asset	1923219
389	1012205	2179	Asset	1258778
390	1012205	2149	Asset	1260675
391	1012205	2179	Asset	1260675
392	1012205	2149	Asset	1397783
393	1012205	2179	Asset	1397783
394	1012205	2179	Asset	1229205
395	1012205	2170	Asset	1575003
396	1012205	2179	Asset	1575003
397	1012205	2179	Asset	1923497
398	1012205	2179	Asset	1046435
399	1012205	2179	Asset	1046495
400	1012205	2179	Asset	1046495
401	1012205	2179	Asset	1641052
402	1012205	2170	Asset	1556739
403	1012205	2170	Asset	1359389
404	1012205	2179	Asset	1359389
405	1012205	2179	Asset	1582760
406	1012205	2179	Asset	1229229
407	1012205	2179	Asset	1641066
408	1012205	2179	Asset	2918291
409	1012205	2149	Asset	1258802
410	1012205	2179	Asset	1258802
411	1012205	2179	Asset	1397806
412	1012205	2170	Asset	1403335
413	1012205	2179	Asset	1403335
414	1012205	2149	Asset	1402070
415	1012205	2179	Asset	1402070
416	1012205	2170	Asset	1389735
417	1012205	2179	Asset	1389735
418	1012205	2170	Asset	1582662
419	1012205	2179	Asset	1582662
420	1012205	2170	Asset	1403347
421	1012205	2179	Asset	1403347
422	1012205	2170	Asset	1359428
423	1012205	2179	Asset	1359428
424	1012205	2170	Asset	1389714
425	1012205	2179	Asset	1389714
426	1012205	2170	Asset	1389727
427	1012205	2179	Asset	1389727
428	1012205	2179	Asset	1385360
429	1012205	2179	Asset	1641009
430	1012205	2149	Asset	1397792
431	1012205	2179	Asset	1397792
432	1012205	2170	Asset	1359414
433	1012205	2179	Asset	1359414
434	1012205	2149	Asset	1260680
435	1012205	2179	Asset	1260680
436	1012205	2179	Asset	1441649
437	1012205	2179	Asset	1397780
438	1012205	2179	Asset	1397774
439	1012205	2179	Asset	1359453
440	1012205	2179	Asset	1046485
441	1012205	2179	Asset	1046485
442	1012205	2179	Asset	1640920
443	1012205	2179	Asset	1640999
444	1012205	2179	Asset	1923461
445	1012205	2179	Asset	1046455
446	1012205	2179	Asset	1046455
447	1012205	2170	Asset	1403338
448	1012205	2179	Asset	1403338
449	1012205	2179	Asset	1445024
450	1012205	2179	Asset	1389769
451	1012205	2179	Asset	1385363
452	1012205	2170	Asset	1407519
453	1012205	2179	Asset	1407519
454	1012205	2179	Asset	1213587
455	1012205	2149	Asset	1260685
456	1012205	2179	Asset	1260685
457	1012205	2170	Asset	1596261
458	1012205	2179	Asset	1596261
459	1012205	2179	Asset	1046505
460	1012205	2179	Asset	1046505
461	1012205	2179	Asset	1642108
462	1012205	2170	Asset	1923265
463	1012205	2179	Asset	1923265
464	1012205	2170	Asset	1923237
465	1012205	2179	Asset	1923237
466	1012205	2170	Asset	1582656
467	1012205	2179	Asset	1582656
468	1012205	2179	Asset	1640924
469	1012205	2179	Asset	1641020
470	1012205	2179	Asset	1642128
471	1012205	2179	Asset	1441650
472	1012205	2170	Asset	1427807
473	1012205	2179	Asset	1427807
474	1012205	2170	Asset	1389749
475	1012205	2179	Asset	1389749
476	1012205	2179	Asset	1640963
477	1012205	2179	Asset	1642096
478	1012205	2179	Asset	1642131
479	1012205	2179	Asset	1229251
480	1012205	2179	Asset	1308002
481	1012205	2179	Asset	1046430
482	1012205	2179	Asset	1213604
483	1012205	2179	Asset	1642085
484	1012205	2179	Asset	1642085
485	1012205	2179	Asset	1642100
486	1012205	2170	Asset	1359395
487	1012205	2179	Asset	1359395
488	1012205	2179	Asset	1296916
489	1012205	2179	Asset	1046440
490	1012205	2179	Asset	1139714
491	1012205	2149	Asset	1923439
492	1012205	2179	Asset	1923439
493	1012205	2179	Asset	1582784
494	1012205	2179	Asset	1641069
495	1012205	2179	Asset	1441654
496	1012205	2179	Asset	1229283
497	1012205	2179	Asset	1582812
498	1012205	2179	Asset	1640981
499	1012205	2179	Asset	2918307
500	1012205	2149	Asset	2918281
501	1012205	2179	Asset	2918281
502	1012205	2179	Asset	2918282
503	1012205	2149	Asset	2918283
504	1012205	2179	Asset	2918283
505	1012205	2149	Asset	2918285
506	1012205	2179	Asset	2918285
507	1012205	2179	Asset	2918286
508	1012205	2149	Asset	2918287
509	1012205	2179	Asset	2918287
510	1012205	2170	Asset	1359401
511	1012205	2179	Asset	1359401
512	1012205	2170	Asset	1359437
513	1012205	2179	Asset	1359437
514	1012205	2170	Asset	1403324
515	1012205	2179	Asset	1403324
516	1012205	2149	Asset	1923197
517	1012205	2179	Asset	1923197
518	1012205	2170	Asset	1454515
519	1012205	2179	Asset	1454515
520	1012205	2170	Asset	1427896
521	1012205	2179	Asset	1427896
522	1012205	2170	Asset	1403353
523	1012205	2179	Asset	1403353
524	1012205	2179	Asset	1640928
525	1012205	2179	Asset	1641040
526	1012205	2179	Asset	1642113
527	1012205	2179	Asset	1642119
528	1012205	2179	Asset	1642145
529	1012205	2170	Asset	1679564
530	1012205	2179	Asset	1679564
531	1012205	2179	Asset	2918241
532	1012205	2149	Asset	2918251
533	1012205	2179	Asset	2918251
534	1012205	2179	Asset	2918292
535	1012205	2179	Asset	2918305
536	1012205	2179	Asset	1659673
537	1012205	2179	Asset	1258771
538	1012205	2170	Asset	1372432
539	1012205	2179	Asset	1372432
540	1012205	2179	Asset	1402072
541	1012205	2149	Asset	1260670
542	1012205	2179	Asset	1260670
543	1012205	2149	Asset	1402066
544	1012205	2179	Asset	1402066
545	1012205	2170	Asset	1472928
546	1012205	2179	Asset	1472928
547	1012205	2179	Asset	1556393
548	1012205	2170	Asset	1582648
549	1012205	2179	Asset	1582648
550	1012205	2179	Asset	1578652
551	1012205	2149	Asset	1258765
552	1012205	2179	Asset	1258765
553	1012205	2179	Asset	1642092
554	1012205	2179	Asset	1642098
555	1012205	2170	Asset	1679553
556	1012205	2179	Asset	1679553
557	1012205	2170	Asset	1544298
558	1012205	2179	Asset	1544298
559	1012205	2170	Asset	1372437
560	1012205	2179	Asset	1372437
561	1012205	2149	Asset	1381794
562	1012205	2179	Asset	1381794
563	1012205	2179	Asset	1229298
564	1012205	2170	Asset	1446851
565	1012205	2179	Asset	1446851
566	1012205	2179	Asset	1139723
567	1012205	2179	Asset	1438872
568	1012205	2170	Asset	1389710
569	1012205	2179	Asset	1389710
570	1012205	2179	Asset	1582790
571	1012205	2179	Asset	1640930
572	1012205	2179	Asset	1641060
573	1012205	2179	Asset	1139708
574	1012205	2179	Asset	1308008
575	1012205	2179	Asset	3051314
576	1012205	2179	Asset	3051893
577	1012205	2179	Asset	3051895
578	1012205	2179	Asset	3051912
579	1012205	2179	Asset	3051913
580	1012205	2179	Asset	3051914
581	1012205	2179	Asset	3051931
582	1012205	2179	Asset	3051932
583	1012205	2179	Asset	3051951
584	1012205	2179	Asset	3051952
585	1012205	2179	Asset	3078631
586	1012205	2179	Asset	3078651
587	1012205	2179	Asset	3078671
588	1012205	2179	Asset	1923247
589	1012205	2179	Asset	1642126
590	1012205	2170	Asset	1595976
591	1012205	2179	Asset	1595976
592	1012205	2149	Asset	1551029
593	1012205	2179	Asset	1551029
594	1012205	2179	Asset	1213436
595	1012205	2179	Asset	1374715
596	1012205	2170	Asset	1350514
597	1012205	2179	Asset	1350514
598	1012205	2149	Asset	1381791
599	1012205	2179	Asset	1381791
600	1012205	2179	Asset	1046515
601	1012205	2179	Asset	1046515
602	1012205	2170	Asset	1582658
603	1012205	2179	Asset	1582658
604	1012205	2149	Asset	1381758
605	1012205	2179	Asset	1381758
606	1012205	2179	Asset	2918237
607	1012205	2179	Asset	2918239
608	1012205	2179	Asset	3018111
609	1012205	2179	Asset	3018131
610	1012205	2179	Asset	3078571
611	1012205	2179	Asset	3078592
612	1012205	2179	Asset	3078611
613	1012205	2179	Asset	1046450
614	1012205	2179	Asset	1046450
615	1012205	2179	Asset	1578650
616	1012205	2179	Asset	1578658
617	1012205	2179	Asset	1582800
618	1012205	2179	Asset	1441637
619	1012205	2179	Asset	1578656
620	1012205	2179	Asset	1397798
621	1012205	2170	Asset	1596314
622	1012205	2179	Asset	1596314
623	1012205	2170	Asset	1923591
624	1012205	2179	Asset	1923591
625	1012205	2170	Asset	1923201
626	1012205	2179	Asset	1923201
627	1012205	2179	Asset	1640958
628	1012205	2170	Asset	1359420
629	1012205	2179	Asset	1359420
630	1012205	2170	Asset	1359424
631	1012205	2179	Asset	1359424
632	1012205	2170	Asset	1439737
633	1012205	2179	Asset	1439737
634	1012205	2179	Asset	1923444
635	1012205	2170	Asset	1556505
636	1012205	2179	Asset	1556505
637	1012205	2179	Asset	1582766
638	1012205	2170	Asset	1587419
639	1012205	2179	Asset	1587419
640	1012205	2179	Asset	1397809
641	1012205	2179	Asset	1923476
642	1012205	2170	Asset	1389760
643	1012205	2179	Asset	1389760
644	1012205	2170	Asset	1359411
645	1012205	2179	Asset	1359411
646	1012205	2170	Asset	1389731
647	1012205	2179	Asset	1389731
648	1012205	2149	Asset	1403928
649	1012205	2179	Asset	1403928
650	1012205	2149	Asset	1402068
651	1012205	2179	Asset	1402068
652	1012205	2170	Asset	1359398
653	1012205	2179	Asset	1359398
654	1012205	2170	Asset	1359441
655	1012205	2179	Asset	1359441
656	1012205	2170	Asset	1582652
657	1012205	2179	Asset	1582652
658	1012205	2179	Asset	1640926
659	1012205	2170	Asset	1389739
660	1012205	2179	Asset	1389739
661	1012205	2179	Asset	1441647
662	1012205	2179	Asset	1642123
663	1012205	2179	Asset	1642123
664	1012205	2179	Asset	1407263
665	1012205	2179	Asset	1923501
666	1012205	2170	Asset	1598185
667	1012205	2179	Asset	1598185
668	1012205	2179	Asset	1642143
669	1012205	2179	Asset	1642143
670	1012205	2179	Asset	1139738
671	1012205	2179	Asset	1385366
672	1012205	2179	Asset	1923589
673	1012205	2179	Asset	1046470
674	1012205	2179	Asset	1046470
675	1012205	2179	Asset	1642110
676	1012205	2179	Asset	1642110
677	1012205	2170	Asset	1582646
678	1012205	2179	Asset	1582646
679	1012205	2149	Asset	1260691
680	1012205	2179	Asset	1260691
681	1012205	2179	Asset	1923229
682	1012205	2179	Asset	1642079
683	1012205	2170	Asset	1392618
684	1012205	2179	Asset	1392618
685	1012205	2170	Asset	1923595
686	1012205	2179	Asset	1923595
687	1012205	2179	Asset	1923195
688	1012205	2179	Asset	1642089
689	1012205	2179	Asset	1642089
690	1012205	2179	Asset	1582778
691	1012205	2170	Asset	1403333
692	1012205	2179	Asset	1403333
693	1012205	2179	Asset	1366112
694	1012205	2179	Asset	1641048
695	1012205	2179	Asset	1642112
696	1012205	2179	Asset	1642112
697	1012205	2149	Asset	1397786
698	1012205	2179	Asset	1397786
699	1012205	2179	Asset	1229259
700	1012205	2179	Asset	1641036
701	1012205	2179	Asset	1641036
702	1012205	2179	Asset	1213419
703	1012205	2179	Asset	1923217
704	1012205	2179	Asset	1923223
705	1012205	2170	Asset	1403341
706	1012205	2179	Asset	1403341
707	1012205	2179	Asset	1385384
708	1012205	2170	Asset	1403327
709	1012205	2179	Asset	1403327
710	1012205	2170	Asset	1403350
711	1012205	2179	Asset	1403350
712	1012205	2179	Asset	1397815
713	1012205	2170	Asset	1474851
714	1012205	2179	Asset	1474851
715	1012205	2179	Asset	1307996
716	1012205	2179	Asset	1139705
717	1012205	2179	Asset	1642139
718	1012205	2179	Asset	1642139
719	1012205	2179	Asset	1397777
720	1012205	2149	Asset	1397800
721	1012205	2179	Asset	1397800
722	1012205	2170	Asset	1359406
723	1012205	2179	Asset	1359406
724	1012205	2170	Asset	1392615
725	1012205	2179	Asset	1392615
726	1012205	2179	Asset	1441639
727	1012205	2179	Asset	1307990
728	1012205	2179	Asset	3542982
729	1012205	2179	Asset	3542983
730	1012205	2179	Asset	3542974
731	1012205	2179	Asset	3542975
732	1012205	2179	Asset	3542976
733	1012205	2179	Asset	3542972
734	1012205	2179	Asset	3542973
735	1012205	2179	Asset	1374713
736	1012205	2179	Asset	1046445
737	1012205	2179	Asset	1046465
738	1012205	2179	Asset	1046465
739	1012205	2179	Asset	1046490
740	1012205	2179	Asset	1046490
741	1012205	2149	Asset	1397795
742	1012205	2179	Asset	1397795
743	1012205	2179	Asset	3017731
744	1012205	2179	Asset	3017754
745	1012205	2179	Asset	3017760
746	1012205	2179	Asset	3017771
747	1012205	2179	Asset	3017791
748	1012205	2179	Asset	3017834
749	1012205	2179	Asset	3017851
750	1012205	2179	Asset	3018031
751	1012205	2179	Asset	3018051
752	1012205	2179	Asset	3018071
753	1012205	2179	Asset	3017886
754	1012205	2179	Asset	3017891
755	1012205	2179	Asset	3017911
756	1012205	2179	Asset	3017931
757	1012205	2179	Asset	3017957
758	1012205	2179	Asset	1582802
759	1012205	2170	Asset	1389743
760	1012205	2179	Asset	1389743
761	1012205	2170	Asset	1372439
762	1012205	2179	Asset	1372439
763	1012205	2179	Asset	1381776
764	1012205	2179	Asset	1213392
765	1012205	2149	Asset	1923594
766	1012205	2179	Asset	1923594
767	1012205	2179	Asset	1582822
768	1012205	2170	Asset	1403344
769	1012205	2179	Asset	1403344
770	1012205	2149	Asset	1381788
771	1012205	2179	Asset	1381788
772	1012205	2179	Asset	1923243
773	1012205	2149	Asset	1923500
774	1012205	2179	Asset	1923500
775	1012205	2179	Asset	1308014
776	1012205	2149	Asset	1258786
777	1012205	2179	Asset	1258786
778	1012205	2149	Asset	1923596
779	1012205	2179	Asset	1923596
780	1012205	2179	Asset	2996811
781	1012205	2149	Asset	1403932
782	1012205	2179	Asset	1403932
783	1012205	2179	Asset	1923213
784	1012205	2179	Asset	1923225
785	1012205	2170	Asset	1372434
786	1012205	2179	Asset	1372434
787	1012205	2179	Asset	1046480
788	1012205	2179	Asset	1046480
789	1012205	2179	Asset	1046475
790	1012205	2179	Asset	1046475
791	1012205	2170	Asset	1407263
792	1012205	2149	Asset	4323031
793	1012205	2179	Asset	4323031
794	1012205	2179	Asset	4323051
795	1012205	2179	Asset	4323112
796	1012205	2149	Asset	4372911
797	1012205	2179	Asset	4372911
798	1012205	2179	Asset	4372931
799	1012205	2149	Asset	4372871
800	1012205	2179	Asset	4372871
801	1012205	2179	Asset	4372951
802	1012205	2179	Asset	4372952
803	1012205	2179	Asset	3149331
804	1012205	2179	Asset	1642137
805	1012205	2179	Asset	1642137
806	1012205	2179	Asset	1603831
807	1012205	2179	Asset	1397812
808	1012205	2179	Asset	1421045
809	1012205	2179	Asset	1641018
810	1012205	2179	Asset	1641026
811	1012205	2179	Asset	1441660
812	1012205	2179	Asset	1213486
813	1012205	2179	Asset	1441662
814	1012205	2179	Asset	1307987
815	1012205	2179	Asset	1642141
816	1012205	2179	Asset	1373263
817	1012205	2179	Asset	1229244
818	1012205	2179	Asset	1046500
819	1012205	2179	Asset	1046500
820	1012205	2179	Asset	1397789
821	1012205	2179	Asset	1381779
822	1012205	2149	Asset	1381782
823	1012205	2179	Asset	1381782
